"id","scan_time","pages","count_broken_link","mobile","count_images","count_alt_image","hl1","hl2","hl3","count_flash","count_script","count_frame","count_iframe","count_in_linked","count_out_linked","google","SNSuse","server"
"7950","59.45782494544983","122","3","1","8187","7944","118","364","227","0","733","0","0","360","45","526","0","Apache/2.4.52 () OpenSSL/1.0.2k-fips"
"7951","29.729533433914185","43","2","1","39","33","0","43","101","0","586","0","31","26","22","0","0","Apache"
"7952","114.03448033332825","181","1","0","1439","0","0","0","0","898","1116","0","0","232","4","72","0","nginx"
"7954","236.76242971420288","773","125","0","10675","7682","778","1268","557","0","4674","0","0","1550","195","0","0","nginx"
"7955","19.356465578079224","71","39","0","1076","0","0","0","0","0","400","0","33","284","21","317","1","Apache"
"7957","5.110939264297485","18","0","1","90","7","57","14","11","0","532","0","5","34","7","205","0","nginx"
"7958","299.85744738578796","550","115","0","11598","7452","294","575","981","0","3209","0","5","1004","400","52","0","nginx"
"7962","72.97414517402649","122","3","1","8109","7878","118","357","225","0","723","0","0","360","45","526","0","Apache/2.4.52 () OpenSSL/1.0.2k-fips"
"7963","31.262761116027832","43","2","1","39","33","0","43","101","0","586","0","31","26","22","0","0","Apache"
"7964","287.82572627067566","774","129","0","15218","6866","255","632","555","0","6095","0","0","1130","341","0","1","nginx"
"7965","303.17291164398193","773","125","0","10675","7682","778","1268","557","0","4674","0","0","1550","195","0","0","nginx"
"7966","25.417250394821167","71","39","0","1076","0","0","0","0","0","400","0","33","284","21","317","1","Apache"
"7968","6.561890602111816","18","0","1","90","7","57","14","11","0","532","0","5","34","7","205","0","nginx"
"7969","589.2684426307678","488","5","1","19383","2191","115","1606","1207","0","27443","0","1331","2551","154","44800","1","httpv2(13.12)"
"7970","390.28699374198914","774","129","0","15218","6866","255","632","555","0","6095","0","0","1130","341","0","1","nginx"
"7971","79.05815744400024","254","0","1","4030","12","4","339","1668","0","1033","0","4","799","382","927","1","Apache"
"7972","188.61077499389648","1052","517","1","3226","1581","476","702","47","1","5535","0","43","1753","1448","458","1","Apache"
"7975","617.3509378433228","496","5","1","16534","1861","115","728","1207","0","27825","0","1354","2593","430","45500","1","httpv2(13.12)"
"7976","96.2638623714447","254","0","1","4030","12","4","339","1668","0","1033","0","4","799","383","927","1","Apache"
"7977","564.9078366756439","362","0","1","2017","1835","674","344","348","0","7569","0","277","416","61","904","1",""
"7979","31.317503929138184","83","4","1","640","412","2","44","34","0","626","0","1","120","120","5","0","nginx"
"7980","4.487305164337158","15","0","0","43","6","0","0","0","0","4","4","1","2","27","9","0","Apache/2.2.15 (CentOS)"
"7981","75.77989530563354","244","0","1","1666","1584","16","105","28","0","5879","0","0","560","11","97","1","Microsoft-IIS/5.0"
"7983","225.37663650512695","1046","512","1","3240","1598","476","701","47","1","5470","0","43","1770","1435","489","1","Apache"
"7984","36.871121644973755","193","25","0","4670","192","0","0","0","109","2026","0","104","392","2","175","0","nginx"
"7987","169.33956122398376","148","0","1","858","59","86","148","9","0","3175","0","10","173","261","30","0","nginx"
"7989","494.7870433330536","362","0","1","2043","1855","680","347","351","0","7645","0","278","435","61","833","1",""
"7991","40.18467926979065","83","4","1","640","412","2","44","34","0","626","0","1","120","120","5","0","nginx"
"7992","5.663951873779297","15","0","0","43","6","0","0","0","0","4","4","1","2","27","0","0","Apache/2.2.15 (CentOS)"
"7993","488.4561138153076","1390","1","0","28306","2","0","0","0","1671","14241","0","180","7209","14641","75","0","nginx"
"7995","99.9383192062378","244","0","1","1666","1584","16","105","28","0","5879","0","0","560","11","103","1","Microsoft-IIS/5.0"
"7997","29.598893404006958","137","26","1","720","475","111","0","0","0","1679","0","0","256","12","1120","1","nginx"
"7998","30.10400700569153","121","1","0","2607","18","0","0","0","599","1206","0","121","149","11","217","0","Apache"
"7999","47.532416105270386","193","25","0","4670","192","0","0","0","109","2026","0","104","392","2","178","0","nginx"
"8000","105.60308027267456","477","1","0","7680","6641","0","0","0","0","2927","0","5","891","14","883","1","Apache/2.2.20 (Unix) mod_ssl/2.2.20 OpenSSL/1.0.1e-fips DAV/2 PHP/5.5.26 mod_fcgid/2.3.9"
"8001","5.626070976257324","19","0","0","44","13","1","1","11","0","22","0","1","19","67","153","1","Apache"
"8003","51.76961398124695","166","4","1","737","219","131","471","0","0","2503","19","0","304","29","45","1","Microsoft-IIS/5.0"
"8004","205.69907903671265","148","0","1","858","59","86","148","9","0","3175","0","10","173","261","29","0","nginx"
"8006","210.77720022201538","240","12","0","11362","2497","82","44","277","0","4528","0","189","471","13","647","1","Apache"
"8007","403.4589557647705","388","5","1","9546","5243","532","6","561","0","13056","0","335","1584","79","3450","1","nginx"
"8008","50.85140085220337","219","2","0","2088","1671","254","92","65","0","2489","0","10","624","29","103","0","Microsoft-IIS/5.0"
"8009","5.882409572601318","34","2","0","67","6","7","6","0","0","61","0","1","56","5","3","0","Apache/2.4.28 (Unix) OpenSSL/1.0.2k-fips"
"8010","12.316781759262085","60","1","1","92","32","44","0","0","0","218","0","4","3","196","45","1","nginx"
"8011","9.380924940109253","28","0","0","325","105","28","189","33","0","288","0","0","217","1","154","0","Apache/2.2.15 (CentOS)"
"8013","16.693856239318848","104","2","1","664","267","43","179","7","0","770","0","43","327","1","144","0","nginx"
"8014","95.52736949920654","279","4","1","3409","2067","200","279","276","0","3041","0","131","936","108","375","1","nginx"
"8015","600.2651340961456","1370","1","0","27789","2","0","0","0","1648","14014","0","180","7660","13796","9","0","nginx"
"8017","38.719895124435425","137","26","1","720","475","111","0","0","0","1679","0","0","256","12","536","1","nginx"
"8018","38.86338925361633","121","1","0","2607","18","0","0","0","599","1206","0","121","149","11","217","0","Apache"
"8019","134.86249899864197","477","1","0","7680","6641","0","0","0","0","2927","0","5","891","14","893","1","Apache/2.2.20 (Unix) mod_ssl/2.2.20 OpenSSL/1.0.1e-fips DAV/2 PHP/5.5.26 mod_fcgid/2.3.9"
"8020","5.3521318435668945","19","0","0","44","13","1","1","11","0","22","0","1","19","67","266","1","Apache"
"8022","62.340816497802734","166","4","1","737","219","131","471","0","0","2503","19","0","304","29","44","1","Microsoft-IIS/5.0"
"8023","280.34433913230896","240","12","0","11362","2497","82","44","277","0","4528","0","189","471","13","647","1","Apache"
"8024","420.072881937027","399","3","1","10206","5789","568","6","599","0","14308","0","371","1545","82","3640","1","nginx"
"8025","61.909926414489746","219","2","0","2088","1671","254","92","65","0","2489","0","10","624","29","60","0","Microsoft-IIS/5.0"
"8026","6.327253818511963","34","2","0","67","6","7","6","0","0","61","0","0","56","5","4","0","Apache/2.4.28 (Unix) OpenSSL/1.0.2k-fips"
"8027","10.250338077545166","58","0","1","92","32","44","0","0","0","218","0","4","2","195","45","1","nginx"
"8028","10.423320531845093","28","0","0","325","105","28","189","33","0","288","0","0","217","1","155","0","Apache/2.2.15 (CentOS)"
"8030","21.783576488494873","104","2","1","664","267","43","179","7","0","770","0","43","335","1","144","0","nginx"
"8031","109.79675889015198","279","4","1","3430","2088","201","282","276","0","3043","0","131","960","87","299","1","nginx"
"8032","52.02652335166931","70","17","1","381","377","42","44","92","0","849","0","44","35","47","162","1","Apache"
"8033","116.38129615783691","124","47","1","511","378","0","47","29","0","5759","0","62","219","162","315","1","nginx"
"8034","84.26286435127258","131","0","0","1597","2","0","0","0","128","1596","1","100","137","48","1140","0","nginx"
"8035","33.407442808151245","64","1","1","84","24","9","18","8","0","108","0","0","2","132","796","0","Apache"
"8037","38.97194218635559","149","0","1","1496","630","277","67","44","0","1867","0","4","149","14","108","0","Microsoft-IIS/5.0"
"8038","98.89032673835754","122","0","1","391","137","147","158","3","0","2736","0","124","246","11","214","1","nginx"
"8040","19.713208436965942","13","0","0","30","9","12","1","0","0","77","0","0","13","1","502","0","Apache/2.2.32 (Win64) mod_ssl/2.2.32 OpenSSL/1.0.1u mod_jk/1.2.40"
"8041","613.3095626831055","428","51","1","13982","5179","343","2464","3034","0","10283","0","354","486","244","554","1","Apache"
"8042","4.517934560775757","13","0","1","1","0","3","0","0","0","15","0","0","13","26","4","1","WWW Server/1.1"
"8043","46.085285663604736","150","12","0","4652","4558","0","0","0","0","289","0","15","160","15","1460","0","Microsoft-IIS/10.0"
"8044","431.4449551105499","684","3","1","15932","13766","340","1714","605","0","5973","0","27","2433","972","190","1","nginx"
"8046","178.7545256614685","378","28","1","3476","1729","0","1380","101","0","5043","0","8","378","4","549","0","nginx"
"8047","5.381075620651245","13","0","1","11","2","0","5","6","0","13","0","1","13","41","8","1","Apache/2.0.64 (Unix) mod_ssl/2.0.64 OpenSSL/0.9.8e-fips-rhel5 PHP/5.2.15"
"8048","467.3179016113281","865","134","0","23931","15531","654","2263","900","0","7879","0","56","1334","312","367","0","nginx"
"8049","12.892603158950806","41","0","0","1533","0","0","0","0","112","224","0","0","41","6","60","1","Apache/1.3.41 (Unix) mod_throttle/3.1.2 PHP/4.4.9 mod_ssl/2.8.31 OpenSSL/0.9.8e-fips-rhel5"
"8050","118.35974597930908","166","0","0","1337","230","329","416","16","0","4216","0","166","425","46","870","1","nginx"
"8051","106.24252653121948","207","0","1","936","414","484","397","22","0","4143","0","3","444","8","204","1","nginx"
"8055","30.424010038375854","11","0","1","8","8","1","0","0","0","55","0","0","14","29","0","1","nginx"
"8056","15403.868891477585","16114","234","0","463601","293150","38969","27992","47664","0","246298","0","111","30234","36","156","1","nginx"
"8057","2991.172297000885","2958","75","1","126014","73259","1","2544","6473","0","49628","0","118","9203","1333","1470","1","nginx"
"8058","593.4563987255096","521","146","1","12934","12174","0","739","1790","0","11946","0","356","992","942","180","1","Apache"
"8059","21.520891666412354","72","2","0","1263","302","1","0","0","0","580","0","1","63","15","71","0","Microsoft-IIS/7.5"
"8063","55.974679708480835","23","0","1","74","74","1","0","0","0","115","0","0","87","47","0","1","nginx"
"8065","51.18644714355469","170","0","0","3941","235","0","0","0","809","846","0","9","203","6","1260","0","Apache/2.2.8 (CentOS)"
"8066","88.90899515151978","354","136","1","3098","252","23","890","10","0","4646","0","3","671","395","90","1","nginx"
"8067","27.08919620513916","59","1","0","241","187","44","125","64","0","409","0","1","60","89","31","0","nginx"
"8068","25.251392364501953","43","1","1","45","39","57","36","76","0","163","0","2","57","65","52","0","Apache/2.2.15 (CentOS)"
"8070","0.8672657012939453","7","1","0","4","0","0","0","0","0","4","0","1","7","1","54","0","nginx"
"8078","1.0626583099365234","4","0","1","16","0","4","3","2","0","20","0","0","6","10","26","0","nginx"
"8079","3283.005939245224","1106","132","0","611402","592780","100","1677","1686","0","8395","0","107","3328","3439","66","1","nginx"
"8081","3.8789737224578857","15","5","0","50","1","0","1","2","35","60","2","1","22","6","3750","0","Microsoft-IIS/10.0"
"8082","115.29117941856384","162","0","1","879","2","30","879","0","0","2884","0","4","284","26","0","0","Microsoft-IIS/7.0"
"8084","2761.873017311096","2572","74","0","51253","18184","2404","2259","1896","0","19606","0","48","4324","472","475","1","nginx"
"8086","13.594111680984497","43","3","1","238","76","31","18","11","0","584","0","1","68","39","0","0","nginx"
"8087","90.91119337081909","253","4","1","3666","277","123","127","133","0","2761","0","1","445","85","427","0","nginx"
"8090","1.5596866607666016","4","0","1","27","6","4","0","18","0","12","0","4","4","6","9","0","Apache"
"8091","387.4860758781433","357","0","1","727","563","181","351","68","0","10916","0","7","172","778","0","0","nginx"
"8092","222.89847540855408","675","1","1","1849","282","219","352","299","1","5811","0","0","22","4293","284","0","Apache"
"8093","791.3739595413208","86","0","1","258","258","3","175","178","0","771","0","86","86","130","447","1",""
"8094","37.825693130493164","9","0","1","252","0","0","180","18","0","378","0","9","24","151","46","1",\N
"8095","44.29080271720886","62","2","1","127","94","56","45","10","0","526","0","3","9","103","37","0","Apache"
"8096","10.907329797744751","35","0","1","609","560","9","29","61","0","251","0","31","36","23","488","0","nginx"
"8097","35.355202436447144","143","4","1","285","27","3","6","20","2","504","0","5","4","356","5","1","nginx"
"8098","11.409703254699707","22","0","1","268","76","22","2","0","0","210","0","2","22","12","629","1",\N
"8099","929.4905304908752","694","1","1","3209","1023","344","733","1914","0","25352","0","50","171","5089","0","1","nginx"
"8100","970.7030069828033","627","0","1","2747","1761","115","483","627","7","26938","0","21","304","1411","58","1","nginx"
"8101","63.41462993621826","87","1","1","434","312","0","8","282","0","1391","0","3","2","766","134","1","Apache"
"8102","10.601988315582275","16","1","1","160","27","9","22","0","0","249","0","1","16","8","6","0","GitHub.com"
"8103","3629.127217531204","1203","3","1","63475","47582","1418","13867","5310","0","97854","0","1207","2239","3449","20100","1","cloudflare"
"8105","16.529625415802002","8","1","1","48","12","8","13","20","0","371","0","7","25","98","5","0","Apache"
"8108","55.132246255874634","379","1","0","7025","0","0","0","0","0","171","0","2","382","32","44","0","Apache/2.4.10 (Unix) OpenSSL/1.0.1e-fips PHP/4.4.9"
"8111","67.18489336967468","346","0","1","4879","1148","346","0","472","0","3333","0","0","347","27","248","1","nginx"
"8114","17.4806010723114","58","1","1","38","21","0","14","0","0","131","0","0","4","113","28","0","Apache"
"8115","160.1112711429596","156","3","1","431","117","135","1471","729","2","2280","0","16","4","1939","0","1","nginx"
"8116","818.9508652687073","321","8","1","1312","773","56","242","106","0","6136","0","23","409","516","281","0","nginx"
"8117","231.3030080795288","9","0","1","192","162","122","56","27","0","407","0","9","10","174","154","0","Pepyaka/1.19.10"
"8118","5.182551860809326","14","3","1","178","178","0","62","128","0","236","0","0","15","5","64","0",\N
